Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,1.015625,0.9921875,1.00390625,0.9921875,131200.0,0.8691237568855286
2000-01-04,1.0078125,0.9609375,0.984375,0.9707000255584717,67200.0,0.8503016233444214
2000-01-05,1.0,0.9765625,1.0,0.9765625,129600.0,0.8554366230964661
2000-01-06,0.9765625,0.9609375,0.9765625,0.9609375,188800.0,0.8417497277259827
2000-01-07,0.984375,0.9375,0.9609375,0.984375,116800.0,0.8622800707817078
2000-01-10,0.984375,0.9375,0.9375,0.9375,19200.0,0.8212192058563232
2000-01-11,1.0,0.9453125,0.984375,0.9453125,86400.0,0.8280629515647888
2000-01-12,1.0,0.96875,0.96875,1.0,60800.0,0.8759672045707703
2000-01-13,1.015625,0.984375,1.0,0.984375,156800.0,0.8622800707817078
2000-01-14,1.015625,0.98828125,0.98828125,1.015625,340800.0,0.889654278755188
2000-01-18,1.015625,0.99609375,1.0078125,1.00390625,156800.0,0.8793890476226807
2000-01-19,1.00390625,0.94921875,1.00390625,0.9589812755584717,241600.0,0.8400360941886902
2000-01-20,1.0078125,0.94921875,0.94921875,0.984375,300800.0,0.8622800707817078
2000-01-21,0.984375,0.94921875,0.98046875,0.953125,275200.0,0.8349062204360962
2000-01-24,0.984375,0.92578125,0.953125,0.92578125,326400.0,0.8109539151191711
2000-01-25,0.9765625,0.9140625,0.9765625,0.9140625,2587200.0,0.8006889224052429
2000-01-26,0.9375,0.9296875,0.9296875,0.9375,233600.0,0.8212192058563232
2000-01-27,1.09375,0.94921875,0.9589812755584717,1.06640625,817600.0,0.9341371059417725
2000-01-28,1.078125,1.0078125,1.078125,1.03125,504000.0,0.9033411145210266
2000-01-31,1.171875,1.046875,1.0546875,1.125,982400.0,0.9854632616043091
2000-02-01,1.109375,1.0859375,1.0859375,1.1015625,97600.0,0.9649330377578735
2000-02-02,1.109375,0.94921875,1.10546875,1.0078125,1073600.0,0.8828108310699463
2000-02-03,1.015625,0.97265625,1.0,0.9921875,572800.0,0.8691237568855286
2000-02-04,1.015625,1.00390625,1.015625,1.015625,388800.0,0.889654278755188
2000-02-07,1.0703125,0.9921875,1.015625,1.0703125,126400.0,0.9375585317611694
2000-02-08,1.1015625,1.0234375,1.05078125,1.07421875,75200.0,0.9409806728363037
2000-02-09,1.1015625,1.046875,1.1015625,1.0703125,147200.0,0.9375585317611694
2000-02-10,1.140625,1.09375,1.12890625,1.09375,454400.0,0.9580891132354736
2000-02-11,1.15625,1.08203125,1.09375,1.109375,331200.0,0.9717766046524048
2000-02-14,1.125,1.03125,1.125,1.046875,220800.0,0.9170282483100891
2000-02-15,1.078125,1.0390625,1.0390625,1.0390625,1006400.0,0.9101846218109131
2000-02-16,1.078125,1.0390625,1.046875,1.0390625,2041600.0,0.9101846218109131
2000-02-17,1.0625,1.0234375,1.03125,1.046875,662400.0,0.9170282483100891
2000-02-18,1.0859375,1.0234375,1.0234375,1.03125,793600.0,0.9033411145210266
2000-02-22,1.04296875,1.0234375,1.0234375,1.03125,201600.0,0.9033411145210266
2000-02-23,1.03515625,1.0078125,1.03125,1.015625,204800.0,0.889654278755188
2000-02-24,1.046875,1.0,1.0,1.0234375,476800.0,0.8964978456497192
2000-02-25,1.0546875,1.015625,1.0390625,1.0546875,374400.0,0.9238716959953308
2000-02-28,1.109375,1.03125,1.0859375,1.0859375,121600.0,0.9512457251548767
2000-02-29,1.125,1.0859375,1.0859375,1.125,244800.0,0.9854632616043091
2000-03-01,1.21875,1.109375,1.125,1.1796875,329600.0,1.0333672761917114
2000-03-02,1.1796875,1.125,1.1484375,1.125,48000.0,0.9854632616043091
2000-03-03,1.1875,1.109375,1.1796875,1.109375,307200.0,0.9717766046524048
2000-03-06,1.1640625,1.109375,1.125,1.140625,52800.0,0.9991503357887268
2000-03-07,1.140625,1.09765625,1.125,1.09765625,124800.0,0.9615108370780945
2000-03-08,1.125,1.09375,1.1015625,1.109375,449600.0,0.9717766046524048
2000-03-09,1.125,1.0625,1.109375,1.0859375,401600.0,0.9512457251548767
2000-03-10,1.109375,1.0546875,1.0546875,1.109375,46400.0,0.9717766046524048
2000-03-13,1.12890625,1.04296875,1.04296875,1.12890625,36800.0,0.9888845682144165
2000-03-14,1.11328125,1.03125,1.04296875,1.0703125,123200.0,0.9375585317611694
2000-03-15,1.1875,1.0,1.0703125,1.125,998400.0,0.9854632616043091
2000-03-16,1.2109375,1.1171875,1.1640625,1.20703125,329600.0,1.0573201179504395
2000-03-17,1.203125,1.125,1.17578125,1.171875,137600.0,1.0265239477157593
2000-03-20,1.203125,1.15234375,1.171875,1.203125,408000.0,1.0538980960845947
2000-03-21,1.2421875,1.16015625,1.171875,1.234375,112000.0,1.0812721252441406
2000-03-22,1.26953125,1.203125,1.203125,1.25,313600.0,1.0949594974517822
2000-03-23,1.27734375,1.234375,1.24609375,1.27734375,70400.0,1.1189111471176147
2000-03-24,1.2734375,1.1953125,1.2402312755584717,1.2109375,776000.0,1.0607414245605469
2000-03-27,1.28125,1.1953125,1.1953125,1.2109375,393600.0,1.0607414245605469
2000-03-28,1.265625,1.1953125,1.21875,1.23046875,118400.0,1.077850103378296
2000-03-29,1.21875,1.1875,1.20703125,1.21875,710400.0,1.0675849914550781
2000-03-30,1.28125,1.2109375,1.2285125255584717,1.25,169600.0,1.0949594974517822
2000-03-31,1.3125,1.2578125,1.265625,1.28125,217600.0,1.122333288192749
2000-04-03,1.34375,1.28125,1.296875,1.28125,83200.0,1.122333288192749
2000-04-04,1.328125,1.2734375,1.328125,1.28515625,827200.0,1.125754714012146
2000-04-05,1.31640625,1.2578125,1.3125,1.2890625,352000.0,1.129176378250122
2000-04-06,1.3125,1.234375,1.3125,1.296875,534400.0,1.1360200643539429
2000-04-07,1.3359375,1.296875,1.296875,1.3359375,248000.0,1.170237421989441
2000-04-10,1.3125,1.27734375,1.3125,1.28515625,54400.0,1.125754714012146
2000-04-11,1.359375,1.3046875,1.3203125,1.359375,324800.0,1.1907676458358765
2000-04-12,1.3671875,1.3359375,1.359375,1.3359375,51200.0,1.170237421989441
2000-04-13,1.375,1.234375,1.34375,1.234375,857600.0,1.0812721252441406
2000-04-14,1.234375,1.1875,1.2265625,1.234375,43200.0,1.0812721252441406
2000-04-17,1.234375,1.1875,1.1875,1.1875,368000.0,1.0402110815048218
2000-04-18,1.25,1.21875,1.21875,1.25,121600.0,1.0949594974517822
2000-04-19,1.2109375,1.2109375,1.2109375,1.2109375,32000.0,1.0607414245605469
2000-04-20,1.25,1.2109375,1.25,1.21875,105600.0,1.0675849914550781
2000-04-24,1.21875,1.1796875,1.21875,1.1953125,38400.0,1.0470548868179321
2000-04-25,1.21875,1.171875,1.203125,1.21875,67200.0,1.0675849914550781
2000-04-26,1.25390625,1.23828125,1.23828125,1.25,504000.0,1.0949594974517822
2000-04-27,1.24609375,1.24609375,1.24609375,1.24609375,8000.0,1.0915372371673584
2000-04-28,1.24609375,1.0,1.2421875,1.03125,432000.0,0.9033411145210266
2000-05-01,1.1171875,1.03125,1.0625,1.0546875,400000.0,0.9238716959953308
2000-05-02,1.125,1.05859375,1.0625,1.05859375,313600.0,0.9272935390472412
2000-05-03,1.0625,1.02734375,1.0625,1.05859375,393600.0,0.9272935390472412
2000-05-04,1.125,1.0625,1.0625,1.125,76800.0,0.9854632616043091
2000-05-05,1.1796875,1.15234375,1.1660125255584717,1.1796875,184000.0,1.0333672761917114
2000-05-08,1.1640625,1.1640625,1.1640625,1.1640625,11200.0,1.0196805000305176
2000-05-09,1.17578125,1.13671875,1.16015625,1.17578125,227200.0,1.029945969581604
2000-05-10,1.1621062755584717,1.109375,1.1621062755584717,1.125,52800.0,0.9854632616043091
2000-05-11,1.125,1.09765625,1.11328125,1.09765625,73600.0,0.9615108370780945
2000-05-12,1.125,1.0859375,1.125,1.09375,80000.0,0.9580891132354736
2000-05-15,1.125,1.09375,1.1035125255584717,1.11328125,182400.0,0.9751975536346436
2000-05-16,1.15234375,1.12109375,1.12109375,1.125,137600.0,0.9854632616043091
2000-05-17,1.1484375,1.09765625,1.1484375,1.09765625,134400.0,0.9615108370780945
2000-05-18,1.125,1.0859375,1.11328125,1.0859375,416000.0,0.9512457251548767
2000-05-19,1.0859375,1.0,1.0859375,1.01953125,924800.0,0.8930759429931641
2000-05-22,1.05859375,1.03515625,1.03515625,1.05078125,395200.0,0.9204500913619995
2000-05-23,1.109375,1.03515625,1.0488250255584717,1.0546875,324800.0,0.9238716959953308
2000-05-24,1.046875,1.03125,1.03125,1.03125,179200.0,0.9033411145210266
2000-05-25,1.046875,0.921875,1.046875,0.9765625,252800.0,0.8554366230964661
2000-05-26,1.03125,0.94921875,0.984375,1.03125,89600.0,0.9033411145210266
2000-05-30,1.0546875,1.0078125,1.0546875,1.0234375,65600.0,0.8964978456497192
2000-05-31,1.015625,0.9453125,1.015625,0.9453125,188800.0,0.8280629515647888
2000-06-01,0.96875,0.87890625,0.9453125,0.94140625,225600.0,0.8246410489082336
2000-06-02,0.953125,0.9453125,0.953125,0.9472625255584717,81600.0,0.8297708630561829
2000-06-05,0.9765625,0.9609375,0.96875,0.96875,646400.0,0.8485932946205139
